Year,Avg. Pace,PLAYER,TEAM,Team Conference Rank,GP,Team GP,W,PTS,REB,AST,STL,BLK,TOV,TS%,3PM,DEFWS,USG%,PIE,Prior ASG Appearances,AS Last Year?,Selected?
2002,91.0,Alvin Williams,TOR,14,41,42,10,14.6,3.6,5.1,1.4,0.3,1.5,52.1,0.8,0.001,20.0,12.6,0,0,0
2002,91.0,Grant Hill,ORL,8,29,43,14,14.5,7.1,4.2,1.0,0.4,2.9,56.8,0.0,0.001,24.1,15.8,6,0,0
2002,91.0,Kurt Thomas,NYK,10,39,39,16,14.5,8.5,1.9,0.9,1.3,1.8,51.1,0.0,0.002,22.4,11.2,0,0,0
2002,91.0,Tony Parker,SAS,3,40,40,26,14.4,2.7,5.0,1.0,0.1,2.6,51.0,1.0,0.004,21.4,9.8,0,0,0
2002,91.0,Kenyon Martin,NJN,2,41,41,28,14.2,8.3,2.2,1.3,1.0,2.4,48.7,0.2,0.004,22.7,10.3,0,0,0
2002,91.0,Brad Miller,IND,1,40,41,28,14.1,8.4,2.7,0.8,0.6,1.6,59.8,0.0,0.003,18.6,14.7,0,0,1
2002,91.0,Derek Anderson,POR,5,33,39,21,14.1,3.7,4.5,1.1,0.2,1.6,52.2,1.2,0.003,20.0,10.9,0,0,0
2002,91.0,Troy Hudson,MIN,8,38,41,21,14.1,2.0,5.1,0.6,0.1,2.3,52.6,1.1,0.002,22.0,10.0,0,0,0
2002,91.0,Desmond Mason,MIL,9,39,40,18,13.8,6.5,1.4,0.9,0.5,1.5,50.1,0.4,0.002,21.0,10.3,0,0,0
2002,91.0,Tim Thomas,MIL,9,40,40,19,13.8,5.2,1.5,0.9,0.7,1.9,52.8,1.1,0.001,22.4,8.4,0,0,0
2002,91.0,Caron Butler,MIA,12,41,41,14,13.7,5.4,2.4,1.6,0.3,2.2,48.6,0.3,0.002,21.0,9.6,0,0,0
2002,91.0,Wally Szczerbiak,MIN,8,11,41,7,13.7,2.8,1.6,0.8,0.4,1.6,61.3,0.7,0.002,21.9,12.1,1,1,0
2002,91.0,Reggie Miller,IND,1,29,41,19,13.7,2.2,2.1,0.9,0.0,1.3,64.1,1.8,0.002,16.8,10.9,5,0,0
2002,91.0,Antonio Davis,TOR,14,25,42,7,13.6,8.0,1.8,0.5,1.4,2.3,46.2,0.0,0.002,22.6,9.5,1,0,0
2002,91.0,Larry Hughes,WAS,6,40,41,21,13.5,5.7,3.2,1.3,0.4,2.2,52.4,0.4,0.003,20.6,11.8,0,0,0
2002,91.0,Clifford Robinson,DET,3,40,40,27,13.2,3.9,3.0,1.1,1.4,1.9,50.8,1.2,0.003,20.4,8.7,1,0,0
2002,91.0,Amar'e Stoudemire,PHX,6,42,42,25,13.2,9.4,0.8,0.8,1.0,2.3,52.9,0.0,0.002,20.3,10.8,0,0,0
2002,91.0,Chauncey Billups,DET,3,33,40,22,13.1,3.2,3.6,0.6,0.3,1.7,58.3,1.7,0.003,22.3,14.4,0,0,0
2002,91.0,Andrei Kirilenko,UTA,4,38,40,24,12.9,5.6,2.2,1.5,2.1,2.0,65.5,0.4,0.002,19.3,17.6,0,0,0
2002,91.0,Drew Gooden,ORL,8,39,43,12,12.7,5.8,1.4,0.9,0.5,2.2,49.6,0.3,0.0,25.3,9.0,0,0,0
2002,91.0,Lucious Harris,NJN,2,41,41,28,12.6,3.4,2.3,0.8,0.1,1.0,54.0,0.8,0.003,19.2,12.1,0,0,0
2002,91.0,Yao Ming,HOU,7,40,40,23,12.6,7.9,1.5,0.3,2.0,2.0,58.1,0.0,0.002,22.0,14.7,0,0,1
2002,91.0,Michael Olowokandi,LAC,12,34,40,12,12.4,9.2,1.4,0.5,2.1,2.8,46.8,0.0,0.002,19.1,8.9,0,0,0
2002,91.0,Al Harrington,IND,1,41,41,29,12.3,5.5,1.4,0.8,0.3,1.8,53.3,0.3,0.002,21.5,9.3,0,0,0
2002,91.0,Kerry Kittles,NJN,2,26,41,16,12.2,3.4,2.3,1.8,0.4,1.0,56.1,1.1,0.003,18.9,13.5,0,0,0
2002,91.0,Eric Snow,PHI,6,41,41,21,12.0,3.8,6.9,1.7,0.1,2.9,53.2,0.0,0.003,16.3,10.7,0,0,0
2002,91.0,Rick Brunson,CHI,11,1,41,1,12.0,0.0,7.0,3.0,0.0,0.0,76.1,2.0,0.0,15.4,13.8,0,0,0
2002,91.0,Jason Williams,MEM,13,36,40,9,11.9,2.4,7.3,1.3,0.1,2.2,50.2,1.7,0.0,19.7,10.4,0,0,0
2002,91.0,Stephen Jackson,SAS,3,40,40,26,11.9,3.2,2.0,1.2,0.4,2.2,53.2,1.4,0.002,22.8,9.5,0,0,0
2002,91.0,Troy Murphy,GSW,11,40,40,17,11.7,10.1,1.4,1.0,0.4,1.5,49.6,0.1,0.001,17.1,10.6,0,0,0
2002,91.0,Tony Delk,BOS,4,35,41,20,11.6,4.0,2.7,1.1,0.1,1.2,56.9,2.3,0.002,15.9,10.1,0,0,0
2002,91.0,Nick Van Exel,DAL,1,31,40,24,11.5,2.8,4.4,0.6,0.1,1.4,48.7,1.7,0.001,22.4,10.2,1,0,0
2002,91.0,Corliss Williamson,DET,3,40,40,27,11.4,4.4,1.4,0.5,0.3,1.6,48.8,0.1,0.003,24.8,8.8,0,0,0
2002,91.0,Marcus Fizer,CHI,11,33,41,13,11.4,5.8,1.2,0.4,0.5,1.4,50.2,0.0,0.001,26.5,12.4,0,0,0
2002,91.0,Gordan Giricek,ORL,8,40,43,12,11.3,2.4,1.5,0.4,0.1,1.9,52.8,0.9,0.0,23.2,7.1,0,0,0
2002,91.0,Pat Garrity,ORL,8,43,43,22,11.2,3.5,1.6,0.7,0.4,1.0,57.1,2.1,0.001,14.6,6.0,0,0,0
2002,91.0,James Posey,HOU,7,41,40,15,11.2,5.3,2.2,1.0,0.2,2.0,48.5,0.8,0.002,19.7,10.0,0,0,0
2002,91.0,Toni Kukoc,MIL,9,22,40,13,11.0,4.4,4.4,1.5,0.3,1.7,49.3,1.4,0.003,20.5,11.8,0,0,0
2002,91.0,Rasho Nesterovic,MIN,8,41,41,23,11.0,6.1,1.5,0.6,1.4,1.4,50.3,0.0,0.002,18.3,8.3,0,0,0
2002,91.0,Doug Christie,SAC,2,40,42,29,11.0,4.1,4.7,2.8,0.4,1.9,59.3,1.2,0.004,13.0,10.6,0,0,0
2002,91.0,John Stockton,UTA,4,40,40,25,11.0,2.5,7.6,1.7,0.1,2.3,56.0,0.4,0.002,19.1,15.1,10,0,0
2002,91.0,Eric Piatkowski,LAC,12,22,40,9,10.9,3.1,1.6,0.6,0.1,1.0,61.3,1.5,0.002,16.0,9.6,0,0,0
2002,91.0,Scottie Pippen,POR,5,39,39,24,10.9,4.1,4.2,1.7,0.3,2.7,53.6,0.7,0.003,19.8,11.2,7,0,0
2002,91.0,Anfernee Hardaway,PHX,6,36,42,22,10.9,5.0,4.2,1.2,0.4,2.9,50.1,0.6,0.003,19.6,10.1,4,0,0
2002,91.0,Earl Boykins,GSW,11,26,40,13,10.7,1.4,4.3,0.8,0.1,1.2,56.7,0.5,0.001,20.5,14.4,0,0,0
2002,91.0,Vladimir Radmanovic,SEA,10,36,39,16,10.5,4.6,1.3,0.9,0.3,1.4,53.8,1.3,0.002,19.1,9.6,0,0,0
2002,91.0,Lorenzen Wright,MEM,13,40,40,12,10.5,6.9,0.9,0.5,0.8,1.4,50.2,0.0,0.001,19.9,9.6,0,0,0
2002,91.0,Derek Fisher,LAL,9,40,40,19,10.3,2.8,3.2,0.9,0.1,1.4,51.7,1.1,0.002,14.9,7.3,0,0,0
2002,91.0,Kendall Gill,MIN,8,41,41,23,10.3,3.7,2.1,1.0,0.2,1.5,46.3,0.3,0.002,18.6,6.3,0,0,0
2002,91.0,Malik Allen,MIA,12,39,41,13,10.2,5.6,0.7,0.5,0.9,1.8,45.0,0.0,0.002,19.9,5.8,0,0,0
2002,91.0,Vlade Divac,SAC,2,41,42,31,10.2,7.2,3.8,1.1,1.3,2.0,50.5,0.1,0.004,17.1,10.5,1,0,0
2002,91.0,Brent Barry,SEA,10,36,39,18,10.2,4.4,4.8,1.7,0.3,1.8,57.5,1.5,0.002,14.4,10.6,0,0,0
2002,91.0,P.J. Brown,NOH,5,42,42,22,10.1,8.8,1.9,1.0,0.9,1.1,58.2,0.0,0.002,13.6,12.3,0,0,0
2002,91.0,Brian Grant,MIA,12,41,41,14,9.9,11.0,1.3,0.7,0.4,1.8,54.0,0.0,0.002,15.3,12.2,0,0,0
2002,91.0,Rick Fox,LAL,9,34,40,17,9.8,4.9,3.3,1.0,0.3,1.9,49.5,1.1,0.002,16.1,7.7,0,0,0
2002,91.0,Darrell Armstrong,ORL,8,43,43,22,9.7,3.9,4.4,1.6,0.2,2.0,51.1,0.9,0.001,16.1,9.5,0,0,0
2002,91.0,Chris Whitney,ORL,8,17,43,3,9.6,1.8,4.5,0.4,0.1,1.9,48.4,1.5,0.002,19.2,8.1,0,0,0
2002,91.0,Wesley Person,MEM,13,30,40,8,9.6,2.5,1.4,0.5,0.1,0.8,59.2,1.6,0.001,15.5,9.2,0,0,0
2002,91.0,Lindsey Hunter,TOR,14,28,42,6,9.6,2.1,2.5,1.2,0.2,2.0,43.1,1.1,0.001,25.1,6.8,0,0,0
2002,91.0,Predrag Drobnjak,SEA,10,39,39,18,9.6,4.5,1.1,0.9,0.4,0.9,46.9,0.1,0.001,19.4,7.4,0,0,0
2002,91.0,Jamaal Magloire,NOH,5,42,42,22,9.5,8.1,0.8,0.7,1.2,1.5,53.4,0.0,0.002,16.2,9.0,0,0,0
2002,91.0,Jay Williams,CHI,11,38,41,13,9.5,3.0,5.3,1.4,0.2,2.6,43.8,0.9,0.001,19.9,7.1,0,0,0
2002,91.0,Kenny Thomas,PHI,6,35,41,16,9.5,7.2,1.8,0.9,0.3,1.9,46.3,0.0,0.002,18.4,8.9,0,0,0
2002,91.0,Nene,DEN,14,39,40,10,9.4,6.1,1.7,1.6,0.8,2.3,52.5,0.0,0.004,18.9,10.7,0,0,0
2002,91.0,Rafer Alston,TOR,14,7,42,2,9.4,3.3,5.9,0.9,0.1,2.6,55.4,1.6,0.001,17.2,11.7,0,0,0
2002,91.0,Raef LaFrentz,DAL,1,27,40,20,9.3,5.1,0.9,0.5,1.4,0.7,58.1,0.5,0.003,15.6,8.7,0,0,0
2002,91.0,Jerome Williams,TOR,14,37,42,8,9.3,8.8,1.4,1.8,0.3,1.4,51.3,0.0,0.001,14.5,10.5,0,0,0
2002,91.0,Rodney White,DEN,14,34,40,6,9.3,2.9,1.3,0.5,0.3,2.3,48.0,0.6,0.002,24.4,7.4,0,0,0
2002,91.0,Travis Best,MIA,12,31,41,13,9.3,2.0,3.7,0.6,0.1,1.4,48.6,0.5,0.002,19.2,8.1,0,0,0
2002,91.0,David Robinson,SAS,3,40,40,26,9.3,8.9,1.1,1.0,2.0,1.3,53.7,0.0,0.004,16.5,15.1,10,0,0
2002,91.0,Aaron McKie,PHI,6,40,41,21,9.2,4.5,4.1,1.8,0.2,1.7,51.1,0.5,0.003,14.6,10.5,0,0,0
2002,91.0,Glen Rice,HOU,7,31,40,18,9.2,3.3,1.3,0.5,0.1,0.7,52.0,1.4,0.002,15.2,7.7,3,0,0
2002,91.0,Courtney Alexander,NOH,5,37,42,19,9.1,2.1,1.3,0.5,0.1,1.2,48.6,0.4,0.001,20.6,6.3,0,0,0
2002,91.0,Erick Dampier,GSW,11,40,40,17,9.0,7.5,0.7,0.4,2.4,1.6,53.8,0.0,0.001,16.6,9.1,0,0,0
2002,91.0,Quentin Richardson,LAC,12,28,40,9,9.0,5.1,0.7,0.5,0.2,1.4,45.5,0.9,0.002,21.9,8.1,0,0,0
2002,91.0,Ron Mercer,IND,1,40,41,29,9.0,2.2,1.7,0.9,0.2,0.9,46.4,0.1,0.002,19.1,7.2,0,0,0
2002,91.0,Carlos Boozer,CLE,15,42,43,8,8.8,6.3,1.0,0.8,0.6,1.1,58.2,0.0,0.001,16.2,11.7,0,0,0
2002,91.0,Eduardo Najera,DAL,1,15,40,14,8.7,5.3,1.0,1.2,0.5,0.4,65.1,0.0,0.004,12.2,11.4,0,0,0
2002,91.0,Jumaine Jones,CLE,15,42,43,7,8.7,5.2,1.3,0.8,0.2,1.2,50.5,1.0,0.001,15.5,8.5,0,0,0
2002,91.0,Ruben Patterson,POR,5,38,39,23,8.7,3.5,1.4,0.9,0.4,1.6,53.4,0.1,0.002,20.6,8.8,0,0,0
2002,91.0,Eric Williams,BOS,4,41,41,24,8.7,4.9,1.6,1.2,0.1,1.5,54.8,0.5,0.002,14.5,7.8,0,0,0
2002,91.0,Anthony Mason,MIL,9,36,40,18,8.7,7.6,3.4,0.5,0.2,1.3,54.7,0.0,0.0,12.5,10.1,1,0,0
2002,91.0,Eddie Griffin,HOU,7,37,40,21,8.5,6.1,1.1,0.5,2.0,1.0,45.5,0.8,0.003,19.3,10.1,0,0,0
2002,91.0,Shandon Anderson,NYK,10,39,39,16,8.4,3.8,1.2,1.0,0.3,1.7,52.3,0.5,0.002,19.4,8.5,0,0,0
2002,91.0,Mike James,MIA,12,40,41,14,8.4,2.1,3.0,1.0,0.1,1.6,46.5,1.1,0.002,20.5,8.1,0,0,0
2002,91.0,Joe Smith,MIN,8,30,41,18,8.3,5.7,0.8,0.3,1.4,0.9,53.1,0.0,0.002,16.9,9.1,0,0,0
2002,91.0,Darius Miles,CLE,15,28,43,6,8.2,5.6,3.0,1.0,1.0,2.6,39.8,0.0,0.002,19.0,6.1,0,0,0
2002,91.0,Chucky Atkins,DET,3,40,40,27,8.1,1.6,3.2,0.4,0.1,1.4,48.7,1.5,0.003,18.8,7.2,0,0,0
2002,91.0,Elden Campbell,SEA,10,29,39,13,8.1,3.5,0.9,0.7,0.8,1.1,49.4,0.0,0.002,25.0,9.1,0,0,0
2002,91.0,Calbert Cheaney,UTA,4,40,40,25,8.1,3.5,1.9,0.6,0.2,1.3,49.7,0.2,0.002,15.2,6.5,0,0,0
2002,91.0,Charlie Ward,NYK,10,31,39,13,8.1,3.0,4.7,1.1,0.1,1.6,55.1,1.6,0.002,16.6,11.9,0,0,0
2002,91.0,Steven Smith,SAS,3,32,40,22,8.0,2.3,1.6,0.7,0.3,1.1,52.6,0.8,0.003,16.8,8.4,0,0,0
2002,91.0,Shane Battier,MEM,13,36,40,9,8.0,4.5,1.3,1.1,1.1,0.8,57.5,0.8,0.001,11.7,7.7,0,0,0
2002,91.0,Shammond Williams,DEN,14,40,40,23,7.9,2.3,2.8,1.3,0.1,1.3,49.8,1.2,0.002,16.5,9.2,0,0,0
2002,91.0,Stromile Swift,MEM,13,36,40,12,7.9,5.0,0.6,0.8,1.4,1.3,51.6,0.0,0.001,19.9,10.5,0,0,0
2002,91.0,Tony Battie,BOS,4,34,41,19,7.9,6.8,0.8,0.4,1.5,0.8,60.8,0.0,0.003,12.4,10.6,0,0,0
2002,91.0,Jim Jackson,SAC,2,24,42,18,7.8,4.2,1.3,0.5,0.0,1.3,50.0,0.4,0.003,20.1,9.6,0,0,0
2002,91.0,Theo Ratliff,ATL,12,40,41,13,7.8,7.5,0.7,0.6,2.6,1.9,51.7,0.0,0.001,14.9,7.9,1,0,0
2002,91.0,Tyson Chandler,CHI,11,40,41,15,7.8,5.4,0.9,0.4,1.1,1.4,56.2,0.0,0.001,18.3,9.5,0,0,0
2002,91.0,Derrick Coleman,PHI,6,30,41,14,7.8,5.4,1.0,0.5,0.9,1.3,52.4,0.3,0.002,17.6,9.4,1,0,0
2002,91.0,Jamal Crawford,CHI,11,39,41,13,7.7,1.9,3.2,0.9,0.3,1.6,45.9,0.7,0.002,21.0,9.9,0,0,0
2002,91.0,Shawn Bradley,DAL,1,39,40,31,7.7,7.2,0.7,0.7,2.7,0.8,58.9,0.0,0.003,13.3,11.3,0,0,0
2002,91.0,Speedy Claxton,SAS,3,3,40,2,7.7,1.7,3.3,1.0,0.3,2.3,43.8,0.0,0.005,22.1,7.2,0,0,0
2002,91.0,Ira Newble,ATL,12,40,41,14,7.6,4.1,1.7,0.8,0.5,1.2,53.0,0.3,0.001,13.1,7.1,0,0,0
2002,91.0,Rodney Rogers,NJN,2,38,41,27,7.6,4.5,1.9,0.7,0.5,1.5,48.2,0.7,0.002,19.6,8.9,0,0,0
2002,91.0,Howard Eisley,NYK,10,39,39,16,7.6,2.4,5.6,0.8,0.1,1.6,51.9,1.3,0.001,15.2,9.1,0,0,0
2002,91.0,Jamaal Tinsley,IND,1,38,41,27,7.6,3.5,7.6,1.8,0.3,2.9,46.1,0.7,0.003,16.1,10.1,0,0,0
2002,91.0,Kwame Brown,WAS,6,40,41,20,7.6,5.8,0.9,0.7,1.4,1.6,50.1,0.0,0.002,18.6,9.6,0,0,0
2002,91.0,Todd MacCulloch,PHI,6,37,41,19,7.6,4.9,0.5,0.5,0.8,0.9,54.9,0.0,0.002,17.1,8.9,0,0,0
2002,91.0,Shawn Kemp,ORL,8,43,43,22,7.5,6.2,0.7,1.0,0.5,1.3,48.8,0.0,0.001,17.7,7.8,6,0,0
2002,91.0,Jon Barry,DET,3,40,40,27,7.5,2.3,2.7,0.8,0.2,1.2,60.2,1.1,0.002,17.3,14.1,0,0,0
2002,91.0,Marko Jaric,LAC,12,30,40,12,7.4,2.5,3.0,1.6,0.1,1.5,47.0,0.8,0.001,17.7,8.4,0,0,0
2002,91.0,Dikembe Mutombo,NJN,2,16,41,10,7.3,7.1,1.0,0.2,2.0,1.8,49.1,0.0,0.003,16.1,8.4,8,1,0
2002,91.0,Christian Laettner,WAS,6,36,41,18,7.2,5.1,2.4,1.2,0.5,1.2,54.5,0.1,0.002,13.8,10.0,1,0,0
2002,91.0,Joe Johnson,PHX,6,42,42,25,7.2,2.8,2.0,0.6,0.1,1.3,43.5,0.7,0.002,19.4,6.6,0,0,0
2002,91.0,Hedo Turkoglu,SAC,2,32,42,24,7.2,2.9,1.4,0.4,0.2,0.8,51.6,0.4,0.002,18.1,9.5,0,0,0
2002,91.0,Donnell Harvey,DEN,14,38,40,9,7.2,4.9,1.2,0.5,0.4,1.5,46.9,0.0,0.002,20.1,9.7,0,0,0
2002,91.0,Robert Horry,LAL,9,38,40,18,7.2,6.4,2.8,1.3,0.9,1.4,49.7,0.7,0.002,12.3,8.4,0,0,0
2002,91.0,Rod Strickland,MIN,8,39,41,22,7.2,2.1,4.5,1.1,0.1,1.7,49.6,0.0,0.002,19.1,12.4,0,0,0
2002,91.0,Malik Rose,SAS,3,37,40,23,7.1,5.5,1.4,0.5,0.4,1.7,50.7,0.1,0.002,20.4,11.0,0,0,0
2002,91.0,Zach Randolph,POR,5,37,39,23,7.1,3.7,0.4,0.5,0.2,0.7,52.5,0.0,0.001,22.9,11.6,0,0,0
2002,91.0,Tyronn Lue,WAS,6,41,41,21,7.0,1.6,2.9,0.3,0.0,0.9,50.5,0.6,0.002,16.4,8.0,0,0,0
2002,91.0,Damone Brown,TOR,14,4,42,1,7.0,3.8,0.8,0.3,0.0,1.3,38.3,0.0,0.004,17.1,1.3,0,0,0
2002,91.0,Jelani McCoy,TOR,14,36,42,8,7.0,6.1,0.9,0.4,0.9,1.5,49.5,0.0,0.001,17.6,8.7,0,0,0
2002,91.0,Keon Clark,SAC,2,41,42,31,6.9,5.6,1.1,0.6,2.2,1.4,51.7,0.0,0.003,15.8,9.1,0,0,0
2002,91.0,Gary Trent,MIN,8,40,41,23,6.9,4.6,1.0,0.6,0.5,1.0,54.4,0.0,0.001,17.1,9.6,0,0,0
2002,91.0,Tom Gugliotta,PHX,6,10,42,5,6.9,6.8,1.5,0.7,0.3,1.9,48.4,0.0,0.002,15.3,10.5,1,0,0
2002,91.0,Rasual Butler,MIA,12,32,41,8,6.8,2.0,1.0,0.2,0.5,0.8,44.8,0.5,0.001,21.6,6.9,0,0,0
2002,91.0,Anthony Peeler,MIN,8,41,41,23,6.8,2.9,2.6,0.8,0.1,0.7,43.7,0.9,0.001,14.9,6.6,0,0,0
2002,91.0,Devean George,LAL,9,29,40,14,6.8,4.2,1.1,0.7,0.5,1.1,43.6,0.5,0.002,16.8,4.9,0,0,0
2002,91.0,Dale Davis,POR,5,39,39,24,6.8,6.7,1.5,0.7,1.0,0.9,53.6,0.0,0.003,11.5,8.6,1,0,0
2002,91.0,Bruce Bowen,SAS,3,40,40,26,6.8,3.1,1.1,0.8,0.7,1.2,54.8,1.2,0.004,11.2,4.9,0,0,0
2002,91.0,Tyrone Hill,PHI,6,30,41,7,6.8,8.8,1.0,1.0,0.6,1.7,47.3,0.0,0.002,13.5,9.1,1,0,0
2002,91.0,Mike Wilks,MIN,8,11,41,3,6.7,3.1,2.8,1.1,0.1,1.0,45.1,0.5,0.002,14.3,6.8,0,0,0
2002,91.0,Keyon Dooling,LAC,12,40,40,15,6.7,1.3,1.7,0.5,0.1,1.0,48.2,0.9,0.001,18.6,5.4,0,0,0
2002,91.0,Brendan Haywood,WAS,6,41,41,21,6.6,5.3,0.4,0.3,1.5,0.9,58.8,0.0,0.002,12.7,7.2,0,0,0
2002,91.0,Othella Harrington,NYK,10,39,39,16,6.6,6.4,0.6,0.1,0.3,1.2,53.2,0.0,0.001,14.4,7.2,0,0,0
2002,91.0,Samaki Walker,LAL,9,32,40,15,6.6,7.7,1.0,0.4,1.1,1.3,47.5,0.0,0.002,14.8,9.5,0,0,0
2002,91.0,Dion Glover,ATL,12,35,41,11,6.5,2.2,1.1,0.6,0.2,1.1,46.2,0.6,0.001,22.7,7.1,0,0,0
2002,91.0,Ben Wallace,DET,3,38,40,26,6.5,15.1,1.6,1.4,2.8,1.5,49.7,0.0,0.004,9.9,14.9,0,0,1
2002,91.0,Eddie House,MIA,12,24,41,5,6.5,1.8,1.3,0.5,0.0,0.6,41.6,0.5,0.002,22.2,7.7,0,0,0
2002,91.0,Maurice Taylor,HOU,7,27,40,14,6.4,3.3,1.0,0.3,0.4,1.2,42.2,0.0,0.002,20.9,5.5,0,0,0
2002,91.0,Zeljko Rebraca,DET,3,26,40,18,6.3,2.9,0.3,0.2,0.6,1.0,58.7,0.0,0.002,19.5,8.3,0,0,0
2002,91.0,Lee Nailon,NYK,10,27,39,8,6.3,2.2,0.8,0.2,0.0,1.1,50.5,0.0,0.001,26.6,9.3,0,0,0
2002,91.0,Juan Dixon,WAS,6,13,41,6,6.3,1.8,0.9,0.8,0.0,1.1,49.6,0.4,0.002,25.1,11.6,0,0,0
2002,91.0,Walt Williams,DAL,1,34,40,27,6.3,3.8,1.0,0.5,0.3,0.5,50.5,1.1,0.002,14.9,7.0,0,0,0
2002,91.0,Jason Caffey,MIL,9,32,40,15,6.3,3.6,0.8,0.3,0.4,1.2,49.8,0.0,0.001,18.4,5.1,0,0,0
2002,91.0,Kevin Ollie,SEA,10,40,39,19,6.2,1.9,3.9,0.8,0.1,0.9,51.8,0.0,0.002,14.6,10.6,0,0,0
2002,91.0,Eddy Curry,CHI,11,40,41,15,6.2,3.2,0.4,0.2,0.5,1.3,54.9,0.0,0.001,20.6,6.0,0,0,0
2002,91.0,Brian Skinner,PHI,6,41,41,21,6.1,5.3,0.2,0.6,0.6,0.7,57.9,0.0,0.002,14.2,11.2,0,0,0
2002,91.0,Tony Massenburg,UTA,4,17,40,13,6.1,2.7,0.4,0.4,0.4,1.2,63.8,0.0,0.001,18.2,7.1,0,0,0
2002,91.0,Greg Buckner,PHI,6,38,41,20,6.1,3.2,1.6,1.3,0.3,0.9,51.3,0.2,0.002,12.8,6.8,0,0,0
2002,91.0,Jonathan Bender,IND,1,26,41,21,6.0,2.8,1.1,0.2,1.3,1.2,51.7,0.4,0.002,16.8,7.8,0,0,0
2002,91.0,Scott Padgett,UTA,4,40,40,25,6.0,3.5,1.0,0.6,0.4,0.9,53.3,0.6,0.002,17.8,11.0,0,0,0
2002,91.0,Arvydas Sabonis,POR,5,36,39,23,6.0,4.6,1.9,0.8,0.6,0.9,55.7,0.0,0.002,17.7,15.7,0,0,0
2002,91.0,Damon Stoudamire,POR,5,25,39,12,5.8,2.4,2.8,0.6,0.1,1.1,41.7,0.7,0.002,18.0,7.7,0,0,0
2002,91.0,Clar. Weatherspoon,NYK,10,36,39,15,5.8,7.6,0.8,0.9,0.5,0.7,46.8,0.0,0.002,12.8,10.3,0,0,0
2002,91.0,Casey Jacobsen,PHX,6,40,42,23,5.8,1.1,1.1,0.5,0.1,0.8,52.0,0.9,0.002,16.4,6.1,0,0,0
2002,91.0,Slava Medvedenko,LAL,9,32,40,14,5.8,3.2,0.4,0.3,0.2,0.7,45.0,0.0,0.001,22.0,5.1,0,0,0
2002,91.0,Vladimir Stepania,MIA,12,39,41,13,5.7,7.4,0.5,0.6,0.7,0.9,47.8,0.0,0.003,15.2,12.3,0,0,0
2002,91.0,Aaron Williams,NJN,2,40,41,28,5.7,4.0,1.2,0.3,0.8,1.2,47.9,0.0,0.002,15.8,6.4,0,0,0
2002,91.0,Mark Blount,BOS,4,40,41,10,5.7,3.6,0.7,0.5,1.1,1.4,44.0,0.0,0.001,19.1,5.2,0,0,0
2002,91.0,Chris Andersen,DEN,14,17,40,6,5.6,4.5,0.4,0.4,0.6,1.3,50.5,0.0,0.003,19.8,14.4,0,0,0
2002,91.0,Marc Jackson,MIN,8,38,41,21,5.6,2.3,0.4,0.1,0.4,0.8,51.5,0.0,0.001,21.5,7.1,0,0,0
2002,91.0,Vin Baker,BOS,4,40,41,24,5.6,4.3,0.7,0.4,0.6,1.3,54.3,0.0,0.001,15.3,5.0,4,0,0
2002,91.0,Jacque Vaughn,ORL,8,41,43,21,5.6,1.2,2.4,0.6,0.0,1.2,50.1,0.0,0.001,16.0,6.5,0,0,0
2002,91.0,Erick Strickland,IND,1,34,41,23,5.6,1.8,2.7,0.5,0.1,1.3,54.6,0.7,0.001,18.3,10.0,0,0,0
2002,91.0,Gerald Wallace,SAC,2,30,42,24,5.5,3.2,0.6,0.6,0.4,1.1,53.0,0.0,0.002,18.8,8.9,0,0,0
2002,91.0,Mamadou N'diaye,TOR,14,6,42,2,5.5,3.3,0.2,0.5,1.8,0.8,52.7,0.0,0.001,15.1,5.9,0,0,0
2002,91.0,Monty Williams,PHI,6,4,41,1,5.5,3.0,2.5,0.8,0.3,1.0,41.5,0.0,0.002,19.6,8.1,0,0,0
2002,91.0,Vincent Yarbrough,DEN,14,24,40,5,5.5,2.4,1.7,0.8,0.6,0.8,39.9,0.3,0.002,17.3,5.9,0,0,0
2002,91.0,Eddie Robinson,CHI,11,38,41,13,5.5,3.0,0.7,0.9,0.1,0.7,52.6,0.0,0.002,13.7,8.3,0,0,0
2002,91.0,Smush Parker,CLE,15,39,43,8,5.5,1.7,2.1,0.5,0.2,2.0,53.2,0.5,0.0,19.6,6.2,0,0,0
2002,91.0,Jarron Collins,UTA,4,22,40,12,5.5,2.7,0.6,0.2,0.3,0.9,53.0,0.0,0.001,14.0,2.9,0,0,0
2002,91.0,Austin Croshere,IND,1,22,41,14,5.3,3.6,1.0,0.1,0.3,0.8,57.2,0.7,0.001,19.1,14.7,0,0,0
2002,91.0,Tremaine Fowlkes,LAC,12,23,40,8,5.3,3.4,0.7,0.7,0.0,0.6,54.2,0.1,0.002,13.7,8.2,0,0,0
2002,91.0,Kenny Anderson,NOH,5,28,42,13,5.3,1.8,2.9,0.9,0.0,0.9,48.6,0.0,0.001,18.9,11.9,1,0,0
2002,91.0,Bimbo Coles,BOS,4,18,41,2,5.3,2.6,2.8,0.5,0.2,0.9,38.4,0.4,0.002,13.0,4.1,0,0,0
2002,91.0,Jason Collins,NJN,2,40,41,27,5.3,3.8,0.8,0.5,0.4,1.1,48.1,0.0,0.002,13.4,4.1,0,0,0
